Order_ID,Order_Date,Customer_ID,Customer_City,Region,Warehouse_ID,Product_ID,Product_Category,Quantity,Unit_Price,Order_Value,Inventory_Before,Inventory_After,Processing_Time_Hours,Packing_Time_Hours,Shipping_Method,Shipping_Cost,Distance_KM,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Status,Priority,Return_Status,Warehouse_Capacity,Month,Delivery_Gap_Days,Fulfillment_Hours,Low_Stock_Flag
ORD15387,2026-04-06,CUST4260,Delhi,North,WH-North,P2283,Furniture,1,7110.18,7110.18,18,17,5.01,3.21,Standard,107.28,159.5,4,5,Delayed,Standard,No,73.9,2026-04-01,1,8.219999999999999,Yes
ORD15388,2026-06-12,CUST5150,Mumbai,West,WH-South,P2509,Sports,1,2720.99,2720.99,36,35,8.65,1.03,Economy,176.54,528.6,6,8,Delayed,Standard,No,69.1,2026-06-01,2,9.68,No
ORD15389,2026-04-29,CUST1200,Lucknow,North,WH-Central,P2971,Sports,3,1266.16,3798.48,79,76,2.95,0.95,Standard,264.75,469.1,4,4,On Time,Standard,No,85.1,2026-04-01,0,3.9000000000000004,No
ORD15390,2026-05-12,CUST4442,Jaipur,North,WH-NCR,P2340,Sports,2,1930.01,3860.02,109,107,9.92,3.21,Economy,131.85,262.8,6,8,Delayed,Standard,No,87.5,2026-05-01,2,13.129999999999999,No
ORD15391,2026-02-23,CUST4620,Lucknow,North,WH-West,P1915,Sports,3,2788.11,8364.33,39,36,2.59,0.63,Standard,249.9,511.5,4,5,Delayed,Urgent,No,64.2,2026-02-01,1,3.2199999999999998,No
ORD15392,2026-01-30,CUST5897,Jaipur,North,WH-East,P1111,Electronics,1,1880.89,1880.89,161,160,7.59,2.85,Express,278.22,527.7,2,4,Delayed,Standard,No,71.8,2026-01-01,2,10.44,No
ORD15393,2026-03-04,CUST4180,Delhi,North,WH-NCR,P2625,Toys,4,552.4,2209.6,131,127,7.35,2.42,Express,302.53,171.6,2,4,Delayed,Urgent,No,86.4,2026-03-01,2,9.77,No
ORD15394,2026-02-23,CUST5304,Pune,West,WH-North,P1123,Furniture,2,4180.47,8360.94,162,160,7.72,1.65,Standard,236.16,417.7,4,4,On Time,Standard,No,85.0,2026-02-01,0,9.37,No
ORD15395,2026-01-04,CUST3923,Mumbai,West,WH-South,P1008,Electronics,1,4208.08,4208.08,50,49,5.73,1.26,Express,371.26,648.0,2,5,Delayed,Standard,No,84.5,2026-01-01,3,6.99,No
ORD15396,2026-02-07,CUST5733,Lucknow,North,WH-West,P2879,Books,1,647.19,647.19,200,199,2.2,2.32,Express,265.8,496.8,2,5,Delayed,Standard,No,67.4,2026-02-01,3,4.52,No
ORD15397,2026-01-31,CUST5989,Chandigarh,North,WH-East,P1751,Furniture,2,9142.45,18284.9,64,62,6.7,2.2,Standard,238.07,386.8,4,7,Delayed,High,No,77.4,2026-01-01,3,8.9,No
ORD15398,2026-06-08,CUST2279,Lucknow,North,WH-Central,P2399,Accessories,1,1017.69,1017.69,159,158,4.9,2.83,Express,240.71,304.8,2,5,Delayed,Standard,No,100.0,2026-06-01,3,7.73,No
ORD15399,2026-05-27,CUST3000,Patna,East,WH-Central,P1254,Grocery,2,389.79,779.58,92,90,12.76,2.38,Economy,174.94,438.2,6,6,On Time,High,No,81.2,2026-05-01,0,15.14,No
ORD15400,2026-06-23,CUST5995,Ranchi,East,WH-Central,P1662,Fashion,1,1812.4,1812.4,100,99,7.00,1.08,Standard,182.31,443.0,4,7,Delayed,Standard,No,94.2,2026-06-01,3,8.08,No
ORD15401,2026-08-03,CUST3117,Jaipur,North,WH-North,P2423,Grocery,1,628.16,628.16,70,69,7.5,1.52,Standard,122.69,262.6,4,3,On Time,Urgent,No,71.8,2026-08-01,-1,9.02,No
ORD15402,2026-07-04,CUST1474,Lucknow,North,WH-Central,P1884,Home & Kitchen,2,2375.0,4750.0,136,134,7.4,2.59,Standard,212.06,690.2,4,5,Delayed,High,No,93.3,2026-07-01,1,9.99,No
ORD15403,2026-06-03,CUST2017,Pune,West,WH-West,P2938,Electronics,2,3881.27,7762.54,304,302,6.26,1.94,Standard,169.59,297.2,4,4,On Time,Urgent,No,71.6,2026-06-01,0,8.2,No
ORD15404,2026-04-03,CUST1970,Pune,West,WH-East,P1285,Toys,1,1378.87,1378.87,133,132,5.99,1.49,Express,263.15,317.7,2,3,Delayed,Standard,No,75.3,2026-04-01,1,7.48,No
ORD15405,2026-03-17,CUST4258,Mumbai,West,WH-West,P1753,Home & Kitchen,1,3478.71,3478.71,61,60,5.28,1.46,Standard,109.42,214.2,4,5,Delayed,Standard,No,77.6,2026-03-01,1,6.74,No
ORD15406,2026-06-22,CUST4621,Ahmedabad,West,WH-Central,P1957,Home & Kitchen,2,2389.72,4779.44,42,40,7.99,0.58,Standard,196.99,361.8,4,3,On Time,Standard,No,85.4,2026-06-01,-1,8.57,No
ORD15407,2026-07-11,CUST2800,Ahmedabad,West,WH-West,P1026,Books,2,928.22,1856.44,147,145,3.47,0.71,Express,152.17,190.2,2,2,On Time,Standard,No,78.2,2026-07-01,0,4.18,No
ORD15408,2026-01-29,CUST3673,Jaipur,North,WH-Central,P1466,Toys,1,667.59,667.59,150,149,8.63,2.1,Standard,224.32,531.3,4,5,Delayed,Urgent,No,88.4,2026-01-01,1,10.73,No
ORD15409,2026-05-15,CUST2148,Hyderabad,South,WH-East,P2414,Grocery,1,1022.99,1022.99,86,85,6.52,2.7,Same Day,256.69,346.7,1,5,Delayed,Standard,No,72.1,2026-05-01,4,9.219999999999999,No
ORD15410,2026-04-24,CUST4543,Bhubaneswar,East,WH-West,P1840,Books,4,835.59,3342.36,77,73,5.92,2.41,Standard,261.45,472.0,4,6,Delayed,Urgent,No,61.0,2026-04-01,2,8.33,No
ORD15411,2026-03-16,CUST5072,Mumbai,West,WH-East,P1939,Grocery,1,406.94,406.94,281,280,6.71,1.27,Standard,226.2,516.1,4,6,Delayed,Standard,No,76.7,2026-03-01,2,7.98,No
ORD15412,2026-03-07,CUST5754,Kolkata,East,WH-South,P2902,Books,1,557.11,557.11,176,175,8.8,2.51,Express,245.85,500.2,2,3,Delayed,Urgent,No,71.0,2026-03-01,1,11.31,No
ORD15413,2026-08-28,CUST4965,Chennai,South,WH-West,P1436,Toys,3,1133.46,3400.38,80,77,9.71,2.08,Standard,185.7,282.5,4,6,Delayed,Standard,No,88.8,2026-08-01,2,11.790000000000001,No
ORD15414,2026-06-25,CUST3577,Unknown,North,WH-NCR,P2728,Accessories,1,765.56,765.56,96,95,7.47,1.11,Standard,154.99,366.7,4,3,On Time,Standard,No,94.9,2026-06-01,-1,8.58,No
ORD15415,2026-02-23,CUST1301,Chandigarh,North,WH-Central,P2553,Beauty,1,832.68,832.68,70,69,9.58,2.61,Standard,123.44,253.2,4,3,On Time,Urgent,No,91.2,2026-02-01,-1,12.19,No
ORD15416,2026-05-22,CUST4866,Kanpur,North,WH-Central,P1548,Furniture,1,6127.89,6127.89,171,170,4.84,1.66,Standard,244.48,543.8,4,5,Delayed,High,No,83.3,2026-05-01,1,6.5,No
ORD15417,2026-04-16,CUST3357,Lucknow,North,WH-South,P1237,Toys,2,1145.78,2291.56,141,139,9.49,3.32,Standard,144.49,295.0,4,7,Delayed,Standard,No,87.3,2026-04-01,3,12.81,No
ORD15418,2026-06-30,CUST3210,Ahmedabad,West,WH-Central,P2167,Beauty,1,1134.52,1134.52,179,178,3.08,2.73,Economy,125.03,387.9,6,7,Delayed,Standard,No,95.3,2026-06-01,1,5.8100000000000005,No
ORD15419,2026-01-26,CUST5761,Mumbai,West,WH-South,P2759,Grocery,1,1467.93,1467.93,196,195,9.85,3.09,Economy,166.76,528.1,6,11,Delayed,Standard,No,69.9,2026-01-01,5,12.94,No
ORD15420,2026-08-19,CUST5842,Bengaluru,South,WH-NCR,P2127,Accessories,1,1280.61,1280.61,132,131,3.03,2.03,Same Day,270.53,327.8,1,2,Delayed,Standard,No,94.4,2026-08-01,1,5.06,No
ORD15421,2026-02-11,CUST3233,Bengaluru,South,WH-North,P2993,Accessories,1,973.83,973.83,103,102,6.1,1.88,Standard,230.36,463.0,4,7,Delayed,Standard,No,90.1,2026-02-01,3,7.9799999999999995,No
ORD15422,2026-02-09,CUST5049,Patna,East,WH-North,P2612,Electronics,2,3248.7,6497.4,131,129,4.69,2.0,Express,329.68,460.5,2,4,Delayed,High,No,82.6,2026-02-01,2,6.69,No
ORD15423,2026-06-03,CUST2596,Bengaluru,South,WH-South,P1352,Furniture,1,4192.96,4192.96,213,212,7.7,1.06,Standard,194.5,359.0,4,7,Delayed,Standard,No,73.3,2026-06-01,3,8.76,No
ORD15424,2026-08-05,CUST3164,Ranchi,East,WH-East,P1712,Sports,3,646.01,1938.03,185,182,8.37,0.58,Standard,133.74,145.8,4,3,On Time,Standard,No,67.4,2026-08-01,-1,8.95,No
ORD15425,2026-01-20,CUST4193,Bhubaneswar,East,WH-East,P2898,Home & Kitchen,1,2806.42,2806.42,153,152,6.76,2.15,Express,184.65,284.4,2,4,Delayed,High,No,85.2,2026-01-01,2,8.91,No
ORD15426,2026-08-31,CUST5640,Kolkata,East,WH-East,P2588,Books,2,530.17,1060.34,231,229,11.79,0.47,Standard,97.06,108.6,4,6,Delayed,High,No,84.5,2026-08-01,2,12.26,No
ORD15427,2026-02-08,CUST5415,Ranchi,East,WH-North,P2586,Furniture,2,10054.98,20109.96,158,156,2.63,1.21,Standard,195.8,571.3,4,7,Delayed,Standard,No,87.6,2026-02-01,3,3.84,No
ORD15428,2026-05-19,CUST5407,Lucknow,North,WH-Central,P2725,Electronics,1,4641.16,4641.16,140,139,8.72,1.66,Standard,140.28,226.8,4,6,Delayed,Urgent,No,89.3,2026-05-01,2,10.38,No
ORD15429,2026-07-27,CUST2834,Chandigarh,North,WH-NCR,P2787,Fashion,1,869.89,869.89,59,58,8.09,2.98,Standard,108.98,20.0,4,5,Delayed,Urgent,No,90.0,2026-07-01,1,11.07,No
ORD15430,2026-06-18,CUST2270,Jaipur,North,WH-West,P1303,Books,4,417.69,1670.76,104,100,5.8,2.71,Standard,261.46,403.4,4,5,Delayed,Urgent,No,77.2,2026-06-01,1,8.51,No
ORD15431,2026-05-20,CUST5258,Chennai,South,WH-East,P2219,Books,2,406.53,813.06,74,72,7.71,2.46,Express,304.02,497.4,2,4,Delayed,Standard,No,79.6,2026-05-01,2,10.17,No
ORD15432,2026-01-29,CUST2764,Ahmedabad,West,WH-South,P2801,Grocery,1,738.0,738.0,125,124,9.36,2.21,Express,313.38,469.0,2,4,Delayed,Standard,No,70.4,2026-01-01,2,11.57,No
ORD15433,2026-03-04,CUST5962,Chandigarh,North,WH-East,P2604,Accessories,1,1599.32,1599.32,185,184,5.37,3.2,Express,243.55,384.8,2,2,On Time,Standard,No,73.9,2026-03-01,0,8.57,No
ORD15434,2026-06-17,CUST2000,Ahmedabad,West,WH-South,P1827,Books,1,485.84,485.84,107,106,5.48,1.52,Standard,212.06,317.9,4,6,Delayed,High,No,69.2,2026-06-01,2,7,No
ORD15435,2026-05-24,CUST4161,Bhubaneswar,East,WH-North,P2515,Home & Kitchen,1,1387.84,1387.84,164,163,10.16,1.91,Standard,174.83,384.5,4,6,Delayed,Standard,No,98.8,2026-05-01,2,12.07,No
ORD15436,2026-07-01,CUST4048,Kolkata,East,WH-Central,P2968,Books,1,260.75,260.75,135,134,12.49,2.03,Standard,200.52,449.9,4,6,Delayed,Urgent,No,100.0,2026-07-01,2,14.52,No
ORD15437,2026-07-10,CUST4588,Jaipur,North,WH-South,P1437,Fashion,1,1191.13,1191.13,121,120,7.27,1.31,Standard,181.64,371.6,4,6,Delayed,Standard,No,66.7,2026-07-01,2,8.58,No
ORD15438,2026-02-21,CUST1121,Chandigarh,North,WH-NCR,P1050,Fashion,1,1067.76,1067.76,92,91,9.93,2.57,Economy,97.71,197.7,6,7,Delayed,Urgent,No,100.0,2026-02-01,1,12.5,No
ORD15439,2026-03-11,CUST1403,Jaipur,North,WH-East,P1930,Fashion,2,1278.48,2556.96,87,85,8.57,1.52,Express,355.39,499.4,2,6,Delayed,Standard,No,89.0,2026-03-01,4,10.09,No
ORD15440,2026-07-20,CUST3073,Delhi,North,WH-West,P2105,Electronics,1,3579.99,3579.99,104,103,6.01,2.12,Same Day,431.2,474.0,1,3,Delayed,Standard,No,66.5,2026-07-01,2,8.129999999999999,No
ORD15441,2026-03-09,CUST4750,Pune,West,WH-South,P1603,Sports,2,1107.03,2214.06,117,115,7.47,1.33,Economy,136.86,191.6,6,7,Delayed,Standard,No,69.8,2026-03-01,1,8.8,No
ORD15442,2026-01-31,CUST2826,Ranchi,East,WH-North,P1534,Books,2,658.12,1316.24,203,201,5.09,2.48,Express,289.64,475.5,2,6,Delayed,Standard,No,82.4,2026-01-01,4,7.57,No
ORD15443,2026-06-23,CUST5225,Hyderabad,South,WH-North,P1824,Toys,2,1228.11,2456.22,97,95,7.37,2.38,Standard,226.53,482.3,4,9,Delayed,Standard,No,84.3,2026-06-01,5,9.75,No
ORD15444,2026-01-19,CUST1424,Patna,East,WH-South,P1279,Toys,2,1091.54,2183.08,108,106,5.27,2.17,Standard,213.76,539.4,4,7,Delayed,High,No,69.3,2026-01-01,3,7.4399999999999995,No
ORD15445,2026-05-02,CUST4403,Lucknow,North,WH-West,P1504,Accessories,2,1448.5,2897.0,44,42,7.89,2.48,Standard,201.35,413.0,4,8,Delayed,Standard,No,76.8,2026-05-01,4,10.37,No
ORD15446,2026-03-08,CUST2481,Hyderabad,South,WH-West,P2015,Electronics,1,3016.57,3016.57,118,117,10.01,1.19,Standard,238.08,449.6,4,6,Delayed,Urgent,No,73.9,2026-03-01,2,11.2,No
ORD15447,2026-01-06,CUST4202,Patna,East,WH-West,P1661,Beauty,1,1259.17,1259.17,130,129,10.31,1.97,Standard,190.59,476.2,4,6,Delayed,Standard,No,66.5,2026-01-01,2,12.280000000000001,No
ORD15448,2026-02-23,CUST1999,Patna,East,WH-Central,P2126,Furniture,1,6973.02,6973.02,83,82,2.01,0.78,Standard,245.01,501.5,4,7,Delayed,High,No,78.1,2026-02-01,3,2.79,No
ORD15449,2026-08-13,CUST1014,Ahmedabad,West,WH-East,P2609,Furniture,2,5413.22,10826.44,94,92,8.55,1.17,Economy,173.51,571.2,6,8,Delayed,Standard,No,86.4,2026-08-01,2,9.72,No
ORD15450,2026-05-29,CUST4440,Jaipur,North,WH-NCR,P2314,Home & Kitchen,1,1467.32,1467.32,179,178,5.51,2.98,Standard,103.56,124.3,4,5,Delayed,Standard,No,82.3,2026-05-01,1,8.49,No
ORD15451,2026-03-15,CUST1605,Mumbai,West,WH-West,P1366,Beauty,1,1596.52,1596.52,108,107,4.6,2.19,Express,150.01,35.3,2,3,Delayed,Standard,No,71.7,2026-03-01,1,6.789999999999999,No
ORD15452,2026-02-06,CUST4357,Patna,East,WH-Central,P1672,Fashion,1,1327.09,1327.09,91,90,1.84,3.56,Standard,207.62,510.5,4,6,Delayed,Urgent,No,85.3,2026-02-01,2,5.4,No
ORD15453,2026-05-17,CUST3038,Bhubaneswar,East,WH-South,P2524,Furniture,2,9283.16,18566.32,215,213,6.63,1.28,Economy,174.79,418.6,6,8,Delayed,High,No,56.8,2026-05-01,2,7.91,No
ORD15454,2026-04-10,CUST4253,Hyderabad,South,WH-East,P2347,Accessories,2,659.34,1318.68,136,134,3.68,2.07,Standard,210.1,502.8,4,5,Delayed,Urgent,No,88.6,2026-04-01,1,5.75,No
ORD15455,2026-02-19,CUST5593,Ahmedabad,West,WH-Central,P2403,Grocery,1,836.68,836.68,74,73,5.6,2.22,Express,350.66,491.9,2,4,Delayed,Standard,No,71.2,2026-02-01,2,7.82,No
ORD15456,2026-07-04,CUST5184,Bhubaneswar,East,WH-North,P1523,Fashion,1,890.36,890.36,112,111,10.24,2.16,Standard,198.28,554.9,4,6,Delayed,Standard,No,99.8,2026-07-01,2,12.4,No
ORD15457,2026-08-07,CUST1725,Bhubaneswar,East,WH-West,P2442,Home & Kitchen,1,876.46,876.46,154,153,5.98,1.42,Standard,167.84,421.3,4,6,Delayed,Standard,No,65.7,2026-08-01,2,7.4,No
ORD15458,2026-05-17,CUST2493,Kolkata,East,WH-East,P1937,Toys,2,1563.0,3126.0,70,68,8.67,1.2,Standard,186.61,225.8,4,7,Delayed,Standard,No,83.9,2026-05-01,3,9.87,No
ORD15459,2026-05-25,CUST3984,Ahmedabad,West,WH-NCR,P2914,Sports,1,3064.74,3064.74,110,109,6.96,1.69,Express,264.04,489.5,2,3,Delayed,Urgent,No,93.8,2026-05-01,1,8.65,No
ORD15460,2026-07-07,CUST2564,Pune,West,WH-North,P2614,Accessories,4,455.56,1822.24,159,155,9.57,2.51,Express,332.83,310.0,2,3,Delayed,Urgent,No,86.7,2026-07-01,1,12.08,No
ORD15461,2026-02-12,CUST1968,Ahmedabad,West,WH-South,P2377,Electronics,2,1637.82,3275.64,186,184,8.17,1.36,Express,290.29,569.2,2,6,Delayed,Urgent,No,62.7,2026-02-01,4,9.53,No
ORD15462,2026-03-17,CUST2408,Bengaluru,South,WH-North,P1297,Toys,3,941.57,2824.71,37,34,8.27,0.57,Economy,221.97,511.4,6,6,On Time,Urgent,No,88.1,2026-03-01,0,8.84,No
ORD15463,2026-08-25,CUST5854,Delhi,North,WH-West,P2614,Toys,1,807.51,807.51,97,96,4.58,2.63,Express,205.82,324.8,2,3,Delayed,Standard,No,59.8,2026-08-01,1,7.21,No
ORD15464,2026-02-14,CUST3281,Hyderabad,South,WH-West,P2012,Books,1,683.6,683.6,174,173,5.46,2.18,Standard,240.88,442.2,4,5,Delayed,Standard,No,63.8,2026-02-01,1,7.640000000000001,No
ORD15465,2026-01-23,CUST1906,Bhubaneswar,East,WH-North,P2030,Grocery,1,646.32,646.32,217,216,7.94,2.56,Standard,208.91,538.4,4,7,Delayed,High,No,77.1,2026-01-01,3,10.5,No
ORD15466,2026-02-09,CUST1718,Chennai,South,WH-West,P1144,Accessories,1,810.38,810.38,93,92,4.92,1.69,Express,294.7,546.4,2,4,Delayed,Standard,No,84.8,2026-02-01,2,6.609999999999999,No
ORD15467,2026-08-15,CUST1219,Bhubaneswar,East,WH-East,P2463,Furniture,1,6788.4,6788.4,67,66,7.16,1.88,Express,253.08,290.4,2,2,On Time,Urgent,No,66.7,2026-08-01,0,9.04,No
ORD15468,2026-06-01,CUST1215,Ahmedabad,West,WH-NCR,P2874,Home & Kitchen,1,1715.45,1715.45,220,219,2.25,3.01,Express,258.71,387.4,2,3,Delayed,Urgent,No,87.8,2026-06-01,1,5.26,No
ORD15469,2026-08-31,CUST1888,Ahmedabad,West,WH-South,P2685,Toys,1,1568.91,1568.91,175,174,12.21,1.91,Economy,194.66,508.3,6,11,Delayed,Standard,No,54.8,2026-08-01,5,14.120000000000001,No
ORD15470,2026-08-08,CUST4862,Delhi,North,WH-North,P2960,Grocery,2,261.37,522.74,110,108,8.81,2.66,Standard,160.94,232.4,4,6,Delayed,Standard,No,87.9,2026-08-01,2,11.47,No
ORD15471,2026-08-03,CUST1055,Chandigarh,North,WH-NCR,P2902,Books,3,617.89,1853.67,137,134,3.05,2.99,Standard,206.13,260.7,4,4,On Time,Standard,No,100.0,2026-08-01,0,6.04,No
ORD15472,2026-02-21,CUST1790,Mumbai,West,WH-West,P1683,Sports,2,746.17,1492.34,106,104,8.0,1.0,Standard,126.71,124.4,4,6,Delayed,Standard,No,87.9,2026-02-01,2,9,No
ORD15473,2026-03-17,CUST5684,Kolkata,East,WH-West,P2057,Books,1,336.07,336.07,169,168,5.87,1.58,Standard,99.81,253.2,4,6,Delayed,Standard,No,82.6,2026-03-01,2,7.45,No
ORD15474,2026-07-31,CUST3369,Patna,East,WH-West,P2978,Toys,1,2061.39,2061.39,133,132,7.11,1.51,Express,243.6,422.4,2,4,Delayed,Standard,No,71.3,2026-07-01,2,8.620000000000001,No
ORD15475,2026-08-22,CUST1418,Pune,West,WH-North,P1846,Accessories,1,412.89,412.89,182,181,3.44,2.66,Economy,266.0,669.8,6,8,Delayed,Standard,No,89.6,2026-08-01,2,6.1,No
ORD15476,2026-08-29,CUST2444,Hyderabad,South,WH-North,P1318,Grocery,2,453.32,906.64,125,123,5.79,1.77,Standard,239.84,537.5,4,6,Delayed,Standard,Yes,92.9,2026-08-01,2,7.5600000000000005,No
ORD15477,2026-08-15,CUST5866,Kolkata,East,WH-North,P1978,Furniture,1,8537.12,8537.12,186,185,6.4,1.92,Standard,202.28,457.8,4,4,On Time,High,No,76.7,2026-08-01,0,8.32,No
ORD15478,2026-08-20,CUST3526,Bengaluru,South,WH-North,P2989,Accessories,2,703.84,1407.68,98,96,9.78,1.17,Standard,200.19,389.9,4,6,Delayed,Standard,No,82.5,2026-08-01,2,10.95,No
ORD15479,2026-04-01,CUST3625,Chandigarh,North,WH-NCR,P1150,Accessories,1,596.84,596.84,185,184,8.38,2.7,Express,242.81,162.5,2,4,Delayed,Urgent,No,100.0,2026-04-01,2,11.080000000000002,No
ORD15480,2026-07-03,CUST2979,Bhubaneswar,East,WH-North,P1895,Books,1,1364.68,1364.68,88,87,6.14,1.02,Standard,185.52,370.4,4,6,Delayed,Standard,No,68.2,2026-07-01,2,7.16,No
ORD15481,2026-04-20,CUST3381,Patna,East,WH-East,P1346,Home & Kitchen,1,2609.64,2609.64,187,186,4.31,0.7,Economy,94.03,144.0,6,7,Delayed,Urgent,Yes,63.9,2026-04-01,1,5.01,No
ORD15482,2026-01-21,CUST3356,Mumbai,West,WH-Central,P2074,Books,1,880.32,880.32,146,145,8.2,2.98,Express,253.5,411.5,2,4,Delayed,Standard,No,93.6,2026-01-01,2,11.18,No
ORD15483,2026-05-13,CUST2448,Ahmedabad,West,WH-South,P1695,Fashion,1,2081.32,2081.32,72,71,4.25,2.01,Economy,153.64,387.2,6,8,Delayed,Standard,No,69.7,2026-05-01,2,6.26,No
ORD15484,2026-05-16,CUST4990,Pune,West,WH-South,P1306,Books,2,382.97,765.94,114,112,11.01,1.96,Standard,258.67,525.2,4,6,Delayed,Standard,No,68.1,2026-05-01,2,12.969999999999999,No
ORD15485,2026-02-24,CUST4060,Ranchi,East,WH-South,P1261,Books,2,638.14,1276.28,87,85,11.75,1.69,Economy,201.3,455.6,6,8,Delayed,Standard,No,64.9,2026-02-01,2,13.44,No
ORD15486,2026-06-09,CUST1524,Patna,East,WH-Central,P2575,Home & Kitchen,2,2045.1,4090.2,36,34,6.34,2.91,Standard,269.07,564.2,4,6,Delayed,Standard,No,94.8,2026-06-01,2,9.25,No
ORD15487,2026-03-30,CUST3363,Kanpur,North,WH-South,P1472,Accessories,2,682.92,1365.84,57,55,6.89,1.51,Economy,218.48,620.7,6,8,Delayed,Standard,No,67.2,2026-03-01,2,8.4,No
ORD15488,2026-02-19,CUST4239,Bengaluru,South,WH-NCR,P1453,Sports,1,2511.04,2511.04,119,118,10.88,1.64,Standard,171.95,367.3,4,8,Delayed,Urgent,No,100.0,2026-02-01,4,12.520000000000001,No
ORD15489,2026-06-23,CUST3020,Chandigarh,North,WH-East,P1768,Toys,1,2817.4,2817.4,188,187,6.34,2.44,Standard,244.13,542.6,4,6,Delayed,Standard,No,87.2,2026-06-01,2,8.78,No
ORD15490,2026-03-13,CUST3408,Kolkata,East,WH-Central,P2455,Accessories,1,841.16,841.16,128,127,11.66,2.38,Standard,249.68,622.7,4,7,Delayed,Standard,No,82.8,2026-03-01,3,14.04,No
ORD15491,2026-01-30,CUST3735,Kolkata,East,WH-East,P2058,Fashion,1,1225.84,1225.84,179,178,8.29,2.35,Economy,63.17,20.0,6,7,Delayed,High,No,81.5,2026-01-01,1,10.639999999999999,No
ORD15492,2026-06-29,CUST4669,Kanpur,North,WH-Central,P1751,Accessories,1,509.68,509.68,131,130,7.91,2.22,Express,276.37,388.7,2,3,Delayed,Standard,No,84.7,2026-06-01,1,10.13,No
ORD15493,2026-01-28,CUST5417,Delhi,North,WH-West,P2076,Accessories,2,1171.54,2343.08,154,152,6.35,1.52,Economy,202.94,471.9,6,7,Delayed,Standard,Yes,74.6,2026-01-01,1,7.869999999999999,No
ORD15494,2026-01-25,CUST2825,Ranchi,East,WH-Central,P1225,Furniture,1,17497.93,17497.93,144,143,7.56,1.46,Standard,209.7,578.3,4,6,Delayed,Urgent,No,72.3,2026-01-01,2,9.02,No
ORD15495,2026-07-29,CUST4196,Ranchi,East,WH-North,P2422,Books,2,445.23,890.46,203,201,5.24,1.98,Standard,291.36,688.9,4,7,Delayed,Standard,No,81.0,2026-07-01,3,7.220000000000001,No
ORD15496,2026-01-16,CUST1031,Ranchi,East,WH-North,P1133,Grocery,2,508.47,1016.94,131,129,9.87,1.69,Express,220.99,375.6,2,3,Delayed,Urgent,No,92.5,2026-01-01,1,11.559999999999999,No
ORD15497,2026-05-19,CUST5878,Chennai,South,WH-NCR,P2039,Home & Kitchen,5,1946.11,9730.55,170,165,9.84,2.56,Standard,267.62,369.7,4,5,Delayed,Standard,No,81.3,2026-05-01,1,12.4,No
ORD15498,2026-04-27,CUST4123,Bhubaneswar,East,WH-NCR,P2935,Beauty,1,1597.24,1597.24,101,100,4.28,3.22,Express,306.53,453.9,2,2,On Time,Standard,No,94.0,2026-04-01,0,7.5,No
ORD15499,2026-01-03,CUST1700,Chennai,South,WH-East,P2111,Accessories,1,2169.19,2169.19,54,53,6.59,1.05,Standard,216.94,319.8,4,1,On Time,Urgent,No,79.2,2026-01-01,-3,7.64,No
ORD15500,2026-05-14,CUST2705,Hyderabad,South,WH-NCR,P1111,Toys,4,922.36,3689.44,107,103,3.97,0.2,Express,304.28,344.9,2,3,Delayed,High,No,91.5,2026-05-01,1,4.17,No
ORD15501,2026-03-05,CUST2460,Bengaluru,South,WH-NCR,P2820,Sports,2,1254.0,2508.0,40,38,7.78,2.67,Express,330.95,571.2,2,4,Delayed,High,No,100.0,2026-03-01,2,10.45,No
ORD15502,2026-04-04,CUST5852,Pune,West,WH-South,P2427,Grocery,1,512.68,512.68,86,85,3.91,2.28,Standard,230.09,349.9,4,5,Delayed,Urgent,No,68.7,2026-04-01,1,6.1899999999999995,No
ORD15503,2026-02-05,CUST4310,Delhi,North,WH-West,P1400,Sports,3,670.61,2011.83,137,134,5.13,2.2,Standard,240.13,580.7,4,6,Delayed,Standard,No,76.5,2026-02-01,2,7.33,No
ORD15504,2026-06-11,CUST5509,Ranchi,East,WH-East,P1590,Books,1,705.92,705.92,102,101,3.41,1.78,Standard,98.97,135.8,4,4,On Time,Standard,No,84.9,2026-06-01,0,5.19,No
ORD15505,2026-03-08,CUST2468,Hyderabad,South,WH-West,P2731,Sports,1,782.85,782.85,57,56,10.38,2.62,Standard,223.13,631.9,4,8,Delayed,Standard,No,70.2,2026-03-01,4,13,No
ORD15506,2026-08-29,CUST3870,Pune,West,WH-South,P2080,Home & Kitchen,3,1433.94,4301.82,175,172,9.54,2.74,Standard,264.98,444.3,4,6,Delayed,Standard,No,49.3,2026-08-01,2,12.28,No
ORD15507,2026-03-30,CUST1973,Chennai,South,WH-NCR,P2603,Home & Kitchen,1,2399.65,2399.65,147,146,6.21,1.24,Express,272.52,325.8,2,2,On Time,High,No,99.2,2026-03-01,0,7.45,No
ORD15508,2026-07-15,CUST2560,Bengaluru,South,WH-Central,P2408,Home & Kitchen,1,1322.14,1322.14,149,148,5.83,0.93,Express,272.71,559.0,2,3,Delayed,High,No,91.1,2026-07-01,1,6.76,No
ORD15509,2026-06-06,CUST2533,Bhubaneswar,East,WH-North,P2225,Books,4,669.94,2679.76,202,198,0.66,0.81,Express,372.38,619.3,2,3,Delayed,Standard,No,83.8,2026-06-01,1,1.4700000000000002,No
